X,Y,LAST_YEAR,AADT_ALLVE
2341934.475,2339539.612,1997,120
2440312.377,2352569.041,,
2427538.231,2439827.782,1996,590
2319346.451,2429759.166,1991,50
2436577.494,2351347.275,,
2435525.214,2526381.54,,
2876772.988,2428425.799,2017,510
2568615.048,2379037.878,1994,5000
2450432.19,2474593.515,1995,430
2537998.646,2413183.72,,
2518463.632,2373228.142,2007,12000
2511422.38,2376584.431,,
2514006.914,2387752.555,,
2525298.221,2407825.819,,
2509260.393,2422064.482,,
2505442.253,2423060.473,,
2503993.804,2420816.255,,
2499483.509,2406021.164,,
2487686.761,2421661.754,,
2512320.653,2372683.355,,
2502917.027,2358715.063,,
2487732.085,2424504.697,,
2497042.524,2414317.205,,
2522228.248,2376779.346,,
2514277.486,2369918.744,,
2512117.16,2392045.507,,
2512914.98,2390756.908,,
2494556.181,2406431.89,2013,12000
2496696.526,2409124.591,,
2563105.782,2318839.712,,
2497706.517,2409744.307,,
2510696.53,2362061.384,,
2496164.769,2424690.516,,
2491198.877,2418418.969,,
2513122.152,2380231.719,,
2500196.311,2416604.274,2020,5300
2545823.596,2619103.903,2014,1700
2498748.62,2406563.095,2016,18000
2495192.153,2409443.605,,
2511573.416,2376730.149,,
2395532.61,2436860.672,,
2490836.31,2410796.571,,
2499120.277,2403424.894,,
2284448.581,2343528.459,,
2635098.545,2366337.657,,
2518399.866,2404481.131,,
2486559.365,2409744.427,2020,7400
2502917.027,2358715.063,,
2497142.024,2414991.975,,
2516225.109,2413488.693,,
2496883.966,2411572.608,,
2514309.481,2370067.397,,
2504843.779,2397831.259,,
2499614.094,2406838.272,,
2509686.3,2406365.572,,
2505898.006,2428007.032,,
2509094.964,2387976.964,,
2483036.978,2410702.561,,
2508029.722,2414928.68,,
2523222.137,2388421.223,2013,17000
2491595.803,2418454.992,,
2525822.533,2400032.939,2017,
2489409.825,2428263.011,,
2581551.882,2369209.249,,
2682801.375,2367379.458,2014,610
2443136.287,2371667.568,2013,3400
2483670.212,2419036.764,1997,14000
2483708.04,2419040.626,1997,12000
2502717.831,2426624.205,1997,13000
2483708.04,2419040.626,1997,13000
2513359.036,2405287.283,1998,18000
2441485.04,2375629.082,,
2518625.135,2390306.421,,
2494045.129,2413329.015,2020,14000
2500137.691,2419611.806,,
2536045.248,2570204.428,,
2524005.708,2388290.172,,
2488096.691,2417720.437,,
2501635.248,2426651.033,2020,15000
2545689.725,2362363.742,,
2484991.051,2408319.894,1997,8100
2504587.615,2406034.838,,
2517121.495,2389925.252,2010,17000
2515738.946,2402768.978,2008,8000
2522373.208,2411428.47,2020,29000
2521273.453,2403295.701,,
2500908.449,2424271.637,,
2504754.943,2416076.957,,
2496463.779,2407632.258,,
2510601.691,2372996.009,2000,3500
2492827.73,2416892.821,,
2492444.711,2416766.384,1986,15000
2399108.41,2437386.888,,
2501122.518,2423778.068,,
2280527.094,2482769.822,2016,640
2601775.407,2385993.796,,
2597712.795,2332587.615,,
2288202.116,2538189.865,2016,550
2491232.609,2407784.44,2017,99000
2598133.643,2333475.199,,
2596873.964,2398696.228,,
2441781.47,2372949.218,,
2441781.47,2372949.218,,
2280532.384,2482771.109,2016,660
2561015.047,2330035.795,,
2627822.814,2367350.887,,
2267498.606,2614684.696,2016,130
2228909.771,2702728.839,2016,380
2228908.035,2702727.599,2016,360
2243068.462,2525273.028,2016,920
2303387.982,2490849.193,,
2303387.218,2490850.379,,
2288269.122,2537409.048,,
2523349.884,2334340.409,,
2591539.838,2366282.517,,
2486004.261,2408962.462,,
2486010.724,2408955.282,,
2499699.058,2407382.768,,
2340250.57,2457073.543,,
2442551.72,2368213.031,2015,14000
2498927.545,2407869.791,,
2600432.633,2344142.473,2014,1800
2610771.975,2345675.172,,
2610757.016,2345668.747,,
2513408.241,2393181.901,,
2513415.101,2393180.815,,
2442549.156,2368195.571,2015,13000
2496314.654,2413663.29,,
2512034.602,2393652.908,,
2496314.447,2413662.221,,
2523820.329,2380760.497,,
2523809.344,2380761.43,,
2600292.07,2344317.166,2014,2100
2513381.948,2392175.829,,
2508347.717,2389057.198,,
2510819.091,2401126.041,,
2496707.233,2413445.994,,
2497886.059,2403339.954,,
2516743.708,2372112.408,,
2516743.708,2372112.408,,
2521598.317,2384057.357,,
2513372.353,2392177.374,,
2585001.31,2337934.541,,
2180859.507,2429656.564,,
2511323.604,2423097.973,,
2585369.406,2338517.145,,
2585265.354,2338269.685,,
2514039.164,2377170.903,,
2499156.194,2414295.614,,
2499187.242,2414291.144,,
2572762.191,2375809.288,,
2572847.982,2375795.019,,
2516258.639,2391458.13,,
2516258.457,2391456.917,,
2519708.658,2409154.055,,
2519709.537,2409154.081,,
2517047.6,2376209.65,,
2512034.875,2393655.093,,
2499827.756,2417524.093,,
2585251.039,2338249.948,,
2503173.789,2413572.365,,
2513623.197,2395965.882,2014,20000
2563795.795,2319385.005,2014,1900
2485539.223,2498124.666,,
2517046.759,2376204.094,,
2499826.852,2417520.77,,
2502475.295,2412529.669,,
2513627.829,2395996.925,2014,19000
2563846.773,2319391.398,2014,2000
2506776.529,2394399.118,,
2485645.204,2498073.807,,
2518560.653,2373324.816,2017,2900
2510228.601,2416052.184,,
2666619.911,2373673.168,,
2744653.599,2461497.19,2015,240
2180859.507,2429656.564,,
2399759.07,2436443.003,2015,3200
2564288.504,2320033.442,1994,830
2623205.736,2314473.612,,
2447709.134,2422033.728,2013,450
2508163.783,2392353.522,2005,16000
2541898.705,2338060.051,,
2499055.549,2411870.771,,
2506943.588,2408582.803,2020,15000
2489975.288,2414289.419,,
2510544.358,2405517.676,2020,9100
2458314.211,2577815.743,2013,100
2475703.995,2591818.991,2019,2800
2411408.831,2489592.309,,
2491386.953,2414526.428,2004,22000
2511117.726,2405506.794,1990,28000
2487475.188,2486796.918,2006,1300
2503110.244,2396188.209,,
2490641.428,2407013.08,,
2542429.563,2337567.568,,
2525972.668,2414433.113,2018,4400
2507870.339,2399008.496,2017,21000
2467151.323,2401448.967,2012,5800
2501212.44,2424457.281,2020,12000
2432102.968,2496980.432,,
2511670.626,2367228.517,2012,22000
2461312.673,2459561.135,,
2455558.973,2467735.512,2014,8000
2344007.329,2541628.664,,
2659031.904,2384450.03,,
2299636.216,2469276.675,,
2507403.122,2402643.199,2011,10000
2504258.615,2417634.394,2020,6600
2517457.74,2393302.524,2012,44000
2443732.397,2381022.635,2015,4800
2399921.798,2434029.606,2015,6600
2383957.963,2427719.128,2015,2300
2541599.307,2365939.549,2013,1600
2670163.941,2596923.348,2007,4000
2457441.488,2360615.382,,
2344994.731,2455483.189,2015,2200
2483200.188,2409222.31,2006,7000
2231950.141,2599833.573,,
2485010.88,2414436.541,,
2683692.291,2364612.759,2016,1200
2443429.497,2368055.099,,
2538267.465,2476143.17,2015,700
2485663.682,2408224.387,2015,95000
2511077.099,2372860.741,2007,5500
2610870.168,2368857.751,2012,2100
2517127.263,2408195.016,2007,11000
2550670.519,2527522.262,2015,830
2541599.307,2365939.549,2013,1700
2795364.254,2411206.248,2019,1000
2563676.239,2319137.6,2013,930
2489564.667,2407877.976,2013,15000
2481474.512,2411353.113,,
2623627.724,2314396.209,2019,820
2278056.169,2480833.68,2013,160
2912063.486,2435533.093,2016,300
2489129.818,2420717.207,2006,2200
2444202.228,2479047.369,2014,970
2394417.133,2493719.915,2015,1000
2671233.469,2597179.845,2007,2500
2509470.897,2436973.563,,
2394401.415,2438183.467,,
2470408.194,2400173.318,2005,9200
2507863.119,2409066.737,2018,7200
2637431.345,2366851.17,,
2473561.948,2413498.157,,
2481504.628,2411835.964,2006,5400
2474905.518,2402716.575,2018,19000
2525084.291,2379730.004,2006,10000
2498135.656,2404682.828,,
2460206.577,2363634.308,2014,3100
2443429.497,2368055.099,,
2496794.149,2407965.692,2020,22000
2504648.579,2405406.539,,
2499615.402,2403661.971,,
2514796.039,2404341.101,1998,6400
2387303.237,2493694.147,,
2492432.264,2407606.422,2010,84000
2301289.11,2669363.102,,
2516194.335,2411133.744,2017,13000
2543243.895,2365692.543,2013,3300
2487282.254,2425405.506,2008,8600
2770958.731,2416520.133,2017,770
2645898.567,2609376.299,2013,720
2503690.768,2476965.081,2013,2100
2316614.292,2466530.027,,
2493041.687,2426363.173,,
2518749.031,2404894.991,2012,50000
2483130.014,2409742.76,2006,10000
2181855.149,2428617.437,2015,1700
2709872.164,2592874.47,2010,60
2456630.397,2360482.006,2015,1600
2443384.41,2376031.75,2020,28000
2516396.724,2416919.12,2017,4700
2463565.924,2446053.066,2011,1900
2515364.357,2389379.694,2007,4700
2251238.503,2526744.194,,
2518246.749,2388568.778,2007,9500
2516454.199,2514314.704,,
2502717.858,2408770.791,,
2503200.05,2410132.418,,
2521185.085,2385079.115,,
2515471.056,2408958.433,,
2489815.269,2426459.907,,
2493699.966,2429898.556,,
2485065.907,2416513.523,,
2499594.83,2413852.119,,
2489772.802,2421813.817,,
2478939.393,2422967.179,,
2514543.334,2387532.548,,
2604734.325,2315958.786,2015,1300
2519828.623,2393588.117,,
2495736.334,2409022.934,,
2492587.608,2415978.261,,
2499589.067,2409681.933,,
2484701.132,2407224.25,2005,9900
2513533.903,2399624.978,2005,14000
2509059.664,2401706.259,,
2497628.456,2404401.849,2011,3800
2503697.735,2396345.742,2005,20000
2733082.594,2407006.281,,
2451239.886,2417627.824,2014,2200
2509127.882,2388189.859,2020,26000
2548232.247,2412506.175,2003,7000
2513082.648,2422806.853,,
2443856.65,2377799.296,2014,1600
2496746.883,2410340.822,2006,3100
2528726.124,2331256.133,2012,4800
2498355.566,2404680.858,,
2559974.874,2619917.637,,
2236476.903,2809178.682,2007,3800
2228552.617,2810028.753,2015,1600
2475051.853,2452383.02,2013,1400
2512891.918,2400613.821,2007,6900
2396087.58,2440698.758,2015,4200
2394534.694,2438285.886,2006,140
2449695.715,2407210.121,,
2568251.489,2379395.87,,
2428289.616,2342429.722,2005,2100
2551529.017,2413844.381,2006,1500
2522674.374,2380285.657,,
2514302.805,2406043.197,2018,4100
2397783.625,2435176.983,2003,8300
2507846.377,2427808.516,2003,8600
2437605.628,2378522.673,2018,4900
2681240.876,2375146.098,,
2316718.593,2466784.699,2005,1400
2501700.07,2412355.654,2005,1000
2432669.194,2523271.062,2004,9500
2450589.51,2426304.841,2005,7900
2920015.613,2427527.832,,
2490333.173,2408084.05,,
2519007.143,2409632.905,2012,29000
2284972.323,2479821.157,2013,250
2510271.484,2409319.917,2019,13000
2509154.847,2435073.068,2018,5500
2463921.206,2446584.365,2014,6400
2512044.623,2332630.141,2015,190
2457886.776,2460574.297,2014,570
2515721.761,2398901.289,,
2317444.687,2466568.496,,
2494382.137,2411583.538,2019,71000
2399003.658,2642243.103,,
2510618.39,2373113.898,2007,18000
2519795.59,2403918.267,,
2646114.43,2325999.957,2015,610
2566240.235,2344193.795,2017,2500
2486121.372,2417388.197,2016,79000
2480521.561,2422655.912,,
2506825.345,2426989.694,,
2559061.897,2619961.227,2006,3900
2507806.383,2402087.773,2006,13000
2498859.007,2408508.727,,
2479878.222,2422456.621,2018,3500
2444969.027,2380848.738,,
2420037.25,2336658.957,,
2493728.676,2428985.235,,
2516188.947,2410116.639,2007,5800
2515858.383,2399814.443,,
2315759.732,2466315.653,2014,790
2678710.152,2383810.259,,
2492835.779,2420526.567,,
2554296.058,2324182.13,2017,980
2343982.005,2541457.262,2015,1800
2319361.435,2465727.338,2015,2700
2452503.043,2473329.614,2007,970
2623039.504,2391484.661,2013,50
2440668.003,2376819.946,,
2483061.472,2422100.968,,
2460139.217,2463135.579,2015,6400
2512529.343,2399971.055,2020,13000
2531536.963,2383132.813,2012,37000
2514931.07,2371488.223,2012,11000
2511993.736,2373015.21,,
2531055.564,2415721.577,,
2563355.142,2319285.317,2015,1700
2508109.876,2403212.953,,
2503435.706,2406814.624,2013,84000
2487876.329,2415303.569,,
2534854.063,2382528.272,2020,18000
2508402.411,2421899.034,,
2520042.439,2393266.214,2012,86000
2487372.398,2419350.558,2018,58000
2507106.214,2390150.959,2020,29000
2513259.055,2411178.465,2013,74000
2498502.403,2423458.826,,
2521452.202,2510140.046,1997,180
2300887.14,2490724.515,,
2529257.925,2379544.096,2018,19000
2504065.816,2394630.256,2020,40000
2497749.228,2411163.334,2008,12000
2615601.72,2364927.72,1995,380
2473010.714,2438821.184,2018,3900
2496891.818,2416928.31,2011,1600
2505262.079,2414232.083,2005,8000
2384794.158,2305863.81,,
2510380.022,2390382.208,2011,16000
2498645.828,2404505.802,2020,5700
2518448.925,2564720.666,,
2521593.236,2397961.323,2018,5900
2402320.871,2639802.668,2013,1600
2534830.111,2556011.252,,
2496827.51,2411174.51,,
2463920.838,2447181.309,,
2509410.606,2422128.076,2018,16000
2495141.464,2417430.148,,
2476058.946,2429524.993,,
2505805.127,2423787.004,,
2506872.28,2401513.751,2005,4700
2444641.798,2364769.638,,
2520521.314,2410986.557,,
2515806.603,2399474.417,,
2478806.313,2403473.109,2005,6800
2474963.512,2402745.574,2018,20000
2517617.659,2425101.504,,
2422319.216,2455761.831,2004,680
2512738.504,2356778.713,2008,3400
2519438.913,2387290.072,2003,14000
2521912.752,2387372.67,2004,17000
2508461.789,2427482.844,,
2509687.894,2409363.375,,
2441422.112,2487218.561,2004,4000
2489347.211,2421751.51,,
2639991.507,2604981.355,2006,770
2506985.426,2414454.537,2017,22000
2250393.368,2526993.607,2014,10000
2450632.487,2426384.159,2005,6600
2486002.644,2410304.294,2017,8300
2514616.331,2402553.706,,
2526547.716,2383553.255,2012,15000
2521304.729,2366366.695,,
2600548.909,2365313.736,,
2509568.55,2401931.671,2020,10000
2501169.678,2418508.792,2014,2700
2505695.421,2416100.036,,
2434934.914,2526743.105,2020,6400
2711705.595,2388350.685,2009,240
2646114.43,2325999.957,2015,590
2394534.694,2438285.886,2006,1300
2512756.301,2411302.161,2005,2600
2399759.07,2436443.003,2015,3400
2394480.431,2438314.048,2006,1100
2493233.307,2425301.355,2020,22000
2394762.316,2435005.397,2015,4800
2498152.49,2404964.981,,
2448970.818,2425487.121,2005,2300
2514872.91,2405969.557,2018,4100
2524347.909,2412494.644,,
2520440.038,2402645.303,2018,
2596986.19,2493608.931,2015,3000
2489917.562,2413926.465,,
2523623.412,2407580.642,2020,21000
2494839.146,2428597.546,,
2515050.509,2393083.213,,
2601145.125,2343896.512,2015,2300
2538690.619,2556785.737,,
2450062.294,2423878.34,2005,3900
2430115.785,2493529.977,,
2516813.289,2414981.517,2020,8000
2475252.94,2405451.408,2018,13000
2516692.459,2427640.39,,
2506016.724,2409968.595,2006,9900
2487694.515,2415839.224,2005,14000
2497736.596,2340618.409,2008,580
2540885.256,2381666.835,2005,25000
2518713.332,2390813.694,2020,14000
2495551.623,2467934.591,2013,4100
2496367.519,2412344.97,,
2595274.8,2298408.932,2015,200
2498092.072,2410131.231,2011,12000
2498605.233,2410059.216,2009,23000
2502163.088,2405006.013,,
2490966.329,2414591.935,2020,19000
2499744.994,2413575.451,2012,8900
2516813.886,2388653.225,,
2520883.109,2385127.132,,
2511394.842,2414505.493,2014,3600
2521255.897,2398838.409,2013,12000
2530154.871,2384457.563,,
2487368.022,2419330.579,2018,29000
2397650.468,2432362.562,2009,5600
2503697.075,2355558.645,2008,260
2502290.527,2391612.498,2003,5900
2535934.269,2382267.503,,
2515607.036,2401902.689,2007,7800
2512034.771,2417564.463,2018,32000
2509936.135,2419257.674,2006,15000
2396690.661,2439144.673,,
2496570.193,2406714.316,2017,9100
2422319.216,2455761.831,2004,700
2514692.869,2377279.148,2008,16000
2398144.024,2437144.578,2005,10000
2511794.197,2415663.553,2017,
2520539.838,2544980.849,1996,280
2517711.815,2399197.977,,
2260933.923,2523181.791,2014,100
2517334.126,2396432.608,,
2516188.947,2410116.639,2007,6900
2519620.365,2400249.176,,
2537405.784,2476384.057,2015,1400
2511803.863,2367260.918,2012,5800
2515928.465,2389326.425,,
2417927.263,2633423.165,2020,560
2621648.861,2362131.921,2017,2300
2532180.759,2331115.099,,
2492672.848,2424205.196,,
2489615.658,2408929.684,2020,23000
2511959.294,2372926.154,,
2523399.183,2412279.126,2019,
2444641.798,2364769.638,,
2345841.692,2540562.717,2016,550
2399290.052,2436994.708,,
2489415.799,2429569.379,,
2503908.802,2415985.756,2011,2300
2505444.481,2407254.205,2019,8000
2386995.338,2492922.441,2015,1200
2523690.289,2405697.63,2003,7900
2513883.769,2398048.99,1998,23000
2507725.273,2427736.101,1998,5700
2499468.234,2411833.915,2012,20000
2498453.688,2404502.049,2020,8200
2440723.42,2368867.765,,
2416911.196,2500250.475,,
2489823.405,2414622.482,2020,14000
2500860.502,2409952.114,,
2507365.207,2389156.399,,
2414617.236,2377733.099,2016,1300
2574650.215,2377577.145,,
2500531.183,2426272.407,2018,7700
2177580.616,2426458.04,2007,330
2520130.337,2388044.167,2016,23000
2510948.205,2424672.187,2018,24000
2485082.792,2416612.976,2006,6900
2527407.058,2415547.208,,
2486400.367,2347906.589,2008,8600
2682697.177,2369376.923,2012,2500
2487694.515,2415839.224,2005,13000
2522013.482,2376013.761,,
2508123.726,2428206.776,,
2319324.727,2567518.212,2004,960
2430810.169,2526491.711,,
2496844.2,2459281.903,2014,9800
2624312.297,2362315.346,,
2497235.459,2408912.51,2005,19000
2477697.094,2426347.111,2018,20000
2523742.359,2391602.313,2003,10000
2501319.264,2349056.071,2003,2300
2479717.22,2414624.085,2017,28000
2482010.311,2402828.885,,
2542759.359,2372986.103,2013,5400
2523716.469,2388343.886,2020,29000
2531099.861,2404145.823,1997,2500
2498446.488,2404558.33,2019,10000
2396909.263,2437336.589,2015,8500
2643179.248,2360705.088,2017,
2501913.438,2406492.891,1985,10000
2508228.893,2390717.009,2020,12000
2432734.507,2498270.279,2014,4100
2571733.666,2497232.42,,
2498818.457,2415880.968,,
2505156.733,2422365.984,2005,31000
2449382.55,2425280.215,2005,3400
2458302.032,2497127.786,2005,510
2455695.442,2466998.27,,
2525863.053,2413383.422,2003,8400
2444560.537,2478943.866,2005,450
2508024.208,2414914.652,,
2524520.296,2404322.336,2018,16000
2456792.131,2365115.566,2014,3200
2501319.264,2349056.071,2003,2300
2527229.632,2388099.103,,
2449863.316,2385894.673,2014,4200
2454388.217,2386919.593,,
2515838.857,2407879.003,,
2496206.123,2408441.576,2019,12000
2505056.804,2415565.082,,
2521594.669,2407951.14,2020,22000
2497880.015,2405240.192,,
2525749.22,2412598.051,2011,10000
2499263.608,2404841.961,2003,37000
2485897.764,2432555.865,,
2560305.392,2446524.817,2013,600
2497112.042,2410018.67,2004,18000
2538049.085,2413183.628,,
2517074.109,2396852.962,2007,11000
2565684.424,2377353.62,,
2479899.166,2414562.394,,
2505719.271,2433741.681,,
2540643.181,2381820.451,2019,20000
2515716.393,2411245.467,2017,19000
2513786.881,2369034.382,2009,2700
2487924.791,2408518.351,2004,78000
2514029.867,2375952.469,,
2504600.804,2405425.274,2005,3500
2596977.704,2365474.939,2009,8000
2499008.625,2453676.93,2018,4700
2468421.968,2398609.057,2005,6200
2515806.603,2399474.417,,
2496373.388,2407222.925,2005,7400
2457371.584,2368818.99,,
2597055.919,2365495.217,,
2525178.433,2332683.414,,
2574672.176,2377601.175,,
2518233.004,2396066.82,,
2500579.181,2561648.604,2017,1100
2508983.838,2401688.907,,
2508898.985,2414655.165,,
2490296.413,2420053.567,,
2495425.147,2408534.23,,
2527722.416,2415780.065,2020,21000
2633869.665,2365641.337,,
2489392.121,2422071.147,,
2397151.316,2439353.095,2015,8000
2516891.171,2390414.582,,
2495611.268,2467696.432,1997,4200
2499419.524,2411694.091,,
2587922.198,2550610.727,2015,1700
2266405.192,2369243.018,2012,300
2485334.996,2412870.716,1998,3900
2506644.459,2405907.722,2001,5700
2482107.872,2495371.77,,
2448212.547,2474706.977,2002,1000
2662323.394,2599784.761,2018,11000
2535748.646,2568610.727,1995,5100
2396911.867,2437336.259,2015,7900
2516566.785,2358278.397,,
2320968.387,2565533.039,2006,310
2484949.925,2420716.376,2018,15000
2456647.848,2424117.84,,
2494662.393,2436195.001,,
2918617.075,2428218.042,2013,400
2494722.928,2417904.409,2018,9400
2525571.228,2384371.769,2011,6500
2489335.073,2427966.071,,
2541005.635,2336141.801,,
2522087.075,2542682.513,1992,1900
2500713.378,2417241.15,2002,27000
2621539.223,2362171.615,1990,3300
2397174.481,2440140.892,,
2516561.998,2390936.993,,
2429329.212,2343747.862,2015,2400
2473501.428,2416942.655,2001,2800
2502869.917,2573541.884,2013,1000
2510743.74,2408973.415,,
2495359.384,2411942.571,2020,30000
2612449.984,2562043.238,2015,6800
2496479.444,2407889.367,,
2309213.21,2601777.416,2006,70
2498123.67,2409399.516,2017,830
2503475.796,2403762.2,,
2290689.184,2647344.05,,
2276960.425,2449118.571,2014,120
2508680.714,2414620.564,1998,16000
2498912.316,2407847.567,,
2518454.889,2394416.399,1998,64000
2504792.12,2405394.713,,
2524444.282,2388024.76,1990,28000
2654742.188,2546843.794,2015,2200
2540656.077,2335151.16,,
2506781.702,2418316.133,,
2618316.149,2570317.147,2014,8200
2478147.848,2398796.369,,
2284448.581,2343528.459,,
2301398.355,2752748.588,2016,90
2525822.533,2400032.939,1987,8400
2513532.335,2522821.241,,
2504815.64,2415997.829,,
2403437.524,2636429.127,2003,770
2497365.168,2413639.146,2017,14000
2503497.461,2406254.412,,
2507041.657,2413433.166,1996,29000
2525078.985,2376023.215,2018,11000
2505312.368,2477678.338,2011,1600
2512630.727,2399956.842,,
2512518.741,2405498.021,,
2268344.197,2580530.842,2014,380
2515563.87,2409691.925,2020,33000
2435251.274,2526814.056,,
2519028.288,2409509.494,,
2504806.189,2415986.529,1992,8700
2667148.18,2597203.002,2020,10000
2505653.138,2358669.917,,
2653630.732,2603131.385,2006,1300
2458315.98,2359733.698,,
2491633.435,2429226.318,2006,8800
2576354.6,2312644.434,,
2645423.693,2608324.323,,
2484755.543,2412836.898,1997,3500
2633513.713,2366634.673,,
2502658.828,2453583.529,2011,1300
2458017.583,2467938.991,,
2492487.665,2424196.638,,
2508761.618,2428625.654,,
2433600.186,2490885.984,2013,2300
2398953.443,2448329.261,2018,3400
2508438.024,2429348.435,2007,8100
2491253.242,2411229.632,1999,9300
2484648.757,2412530.087,2020,7600
2454532.361,2542109.58,1991,980
2514071.79,2411136.328,2008,15000
2514630.613,2395457.81,2003,28000
2386228.652,2353614.664,2014,2900
2431108.704,2491975.448,2005,3800
2733807.733,2397014.715,,
2598615.408,2305509.805,2016,300
2433393.582,2530911.162,2003,5800
2492702.268,2407972.776,2000,3900
2499235.724,2410122.787,,
2232249.646,2391676.94,2014,330
2637431.345,2366851.17,,
2502542.949,2423752.591,,
2500347.942,2416889.473,,
2522235.853,2384081.915,2012,23000
2499128.97,2407776.665,,
2496907.033,2407697.377,,
2475532.98,2416666.603,2018,36000
2166081.567,2515359.892,2014,50
2522138.629,2333857.529,2007,860
2432385.271,2521631.544,,
2489775.364,2410030.108,2016,11000
2512625.433,2412659.745,1998,15000
2479899.166,2414562.394,,
2529429.024,2415487.244,2020,16000
2563105.782,2318839.712,2015,1200
2636366.13,2370006.572,2020,2200
2604120.198,2315933.264,2013,830
2394417.133,2493719.915,,
2463202.051,2519275.016,1991,900
2406825.967,2446953.948,2006,340
2517982.223,2392233.674,2012,6600
2524903.582,2411314.59,2011,18000
2439067.969,2527368.191,1996,1000
2504784.814,2405339.959,,
2503571.634,2406243.092,1997,16000
2512500.32,2387790.757,2020,9400
2305355.43,2753227.62,2017,510
2486856.585,2419737.984,,
2521312.464,2386286.403,2016,29000
2233832.923,2791252.403,2014,130
2496601.517,2408036.296,2005,4000
2502075.31,2416630.741,,
2499379.91,2420535.383,,
2503615.032,2404693.372,2020,8100
2634362.082,2365836.002,,
2497474.981,2417678.142,,
2390995.01,2432807.78,1992,1700
2506569.979,2400309.929,,
2512558.542,2496933.844,2015,4700
2250483.024,2595659.1,2012,30
2394480.431,2438314.048,2006,990
2563676.239,2319137.6,2013,920
2395719.147,2438056.088,1993,5600
2502823.756,2424959.427,,
2442739.176,2378747.032,2013,5500
2650913.4,2568996.073,2012,940
2471482.601,2400850.796,2008,7800
2502105.765,2415011.61,,
2444378.12,2371570.529,2019,6900
2492233.964,2407715.867,1997,2800
2494948.848,2409817.448,1999,21000
2419633.004,2385056.077,,
2497617.286,2410175.532,2019,
2510400.476,2382654.275,,
2257801.775,2342792.345,1990,1100
2408106.801,2454279.288,2005,930
2407441.406,2470409.277,2006,300
2494412.983,2411200.79,2019,72000
2511339.78,2421151.743,1989,8400
2483866.124,2412282.538,1997,7600
2516503.939,2381100.65,2008,8200
2626271.473,2362243.336,2014,5900
2504922.745,2405226.728,,
2498294.701,2404762.882,2011,6500
2516101.114,2410861.01,2012,44000
2486953.574,2425306.87,2020,26000
2278731.971,2506088.916,2020,1900
2494699.048,2408394.433,2006,23000
2496331.623,2423358.967,2011,33000
2483229.317,2429031.85,,
2443878.256,2377263.153,2015,3300
2355688.873,2422669.551,,
2347007.862,2520315.727,2019,
2539717.967,2365199.735,2016,8600
2455251.233,2358496.664,,
2343778.26,2541870.604,2014,460
2519682.529,2409323.041,2007,23000
2751164.826,2416245.58,2016,840
2494603.819,2435196.199,2011,6700
2497943.263,2412877.045,,
2498125.89,2413858.009,,
2432734.507,2498270.279,2014,4000
2510471.337,2413811.471,2012,17000
2388701.817,2493873.515,,
2484933.076,2413520.551,,
2295383.031,2765430.712,2015,1800
2508463.376,2428958.867,,
2515210.597,2402889.346,,
2513164.155,2380799.977,2013,32000
2369171.348,2683388.628,2003,1600
2499823.803,2417364.925,,
2491138.344,2418449.079,,
2456766.86,2365905.407,2016,8200
2194830.137,2568497.162,2007,190
2506366.024,2359046.725,,
2458269.414,2465603.238,,
2514804.63,2428524.042,,
2502775.39,2432545.016,2011,7900
2599110.963,2404373.206,2014,40
2512228.435,2395326.21,1993,7800
2514872.91,2405969.557,,
2525881.574,2391260.719,,
2488903.165,2420399.781,2006,9000
2518625.135,2390306.421,,
2482467.367,2417378.507,2005,7900
2589997.754,2608312.425,2012,2900
2503568.909,2404122.862,2020,6600
2496442.072,2409771.713,2000,13000
2513670.726,2399528.614,2019,88000
2476615.757,2435592.459,,
2495383.233,2408354.22,,
2512126.021,2374371.353,2008,7800
2155296.649,2494231.037,,
2523839.648,2333695.996,2008,860
2491633.435,2429226.318,2006,12000
2552332.908,2621006.297,2013,1000
2908872.069,2436611.188,2017,280
2490138.755,2418358.441,2020,7700
2499648.722,2408395.525,2006,12000
2498036.703,2410918.202,,
2489653.247,2408962.605,,
2501311.883,2396718.221,,
2529093.514,2399756.949,2004,9900
2588888.469,2548888.387,2015,1800
2448396.142,2384423.022,,
2524623.958,2406966.154,2011,16000
2519147.601,2399896.305,2005,27000
2545823.596,2619103.903,2014,1900
2623492.042,2369760.546,2013,1000
2600987.578,2364712.61,2013,880
2520797.885,2403489.867,,
2433170.455,2499318.075,,
2500199.853,2405226.902,2020,12000
2508403.593,2408984.998,2018,6100
2497340.799,2408714.71,,
2497393.79,2406915.892,2018,8000
2502753.079,2406210.932,,
2490003.996,2421332.701,2002,5100
2519295.918,2388996.617,,
2515800.331,2394127.407,2020,32000
2514143.999,2399345.794,2013,34000
2404575.553,2601634.991,,
2543896.645,2341173.536,,
2523711.615,2405838.189,,
2492746.618,2421656.666,2020,12000
2492835.104,2407845.598,,
2494929.789,2408363.102,,
2496840.7,2408222.56,,
2733852.255,2397232.401,,
2582649.752,2335792.079,,
2582657.43,2335797.859,,
2633462.71,2365452.647,,
2570983.977,2378750.209,,
2582610.952,2335834.84,,
2508061.117,2515583.888,,
2504851.225,2399922.829,,
2507878.604,2421841.118,2020,25000
2551564.569,2527539.741,2015,1100
2361696.113,2694844.134,1995,1100
2516068.978,2399427.394,2004,22000
